FID,STATEFP,COUNTYFP,COUNTYNM,TRACTCE,GEOID,ALAND,AWATER,ASQMI,INTPTLAT,INTPTLON,MSSAID,MSSANM,DEFINITION,TOTALPOVPO,Shape__Area,Shape__Length
5953,06,077,San Joaquin,000802,06077000802,4500551,465029,1.91722201687,+37.9463090,-121.3220332,169b,French Camp/Stockton South/Stockton Southeast,Urban,1980,7997935.44140625,12551.3216909115
5954,06,077,San Joaquin,004004,06077004004,6656190,424127,2.73372482271,+38.0513839,-121.3911363,168,South Woodbridge/Thornton,Rural,7130,11436743.7070312,18271.272291843
5955,06,073,San Diego,008513,06073008513,1496047,0,0.5776265127,+32.8034143,-117.1810994,161a,Clairemont/Fiesta Shores/Linda Vista/Mission Beach/Sorrento/University City,Urban,2810,2123454.81640625,8503.67280930627
5956,06,073,San Diego,008600,06073008600,2670768,0,1.03118860684,+32.7908268,-117.1779397,161a,Clairemont/Fiesta Shores/Linda Vista/Mission Beach/Sorrento/University City,Urban,7539,3789764.33203125,8860.3711751321
5957,06,073,San Diego,008701,06073008701,1682952,0,0.649792365557,+32.7979879,-117.1639702,161b,Bay Park/Five Points/Hillcrest Northwest/Mission Hills/Mission Valley/Morena/Normal Heights/Old Town/Serra Mesa,Urban,2858,2388459.9375,8342.20686554071
5958,06,073,San Diego,008702,06073008702,2695594,0,1.04077485452,+32.7884040,-117.1558899,161b,Bay Park/Five Points/Hillcrest Northwest/Mission Hills/Mission Valley/Morena/Normal Heights/Old Town/Serra Mesa,Urban,4735,3824789.48828125,11251.1185941531
5959,06,073,San Diego,017305,06073017305,3963148,241875,1.62356533309,+33.0027873,-117.2420769,156c,Cardiff by the Sea/Eden Gardens/Harmony Grove/La Costa/Ocean Hills/Lomas Santa Fe/Olivehain/Rancho Santa Fe/San Marcos South/Solana Beach/Vista South,Urban,3297,5995249.63671875,11058.7658719264
5960,06,081,San Mateo,604400,06081604400,2047790,61644,0.814455793069,+37.6044311,-122.3887434,176a,Brisbane/Burlingame Northeast/Colma/Daly City East/Millbrae East/San Bruno/South San Francisco,Urban,5135,3366699.03125,11090.4399447327
5961,06,081,San Mateo,604800,06081604800,1033921,0,0.399199208415,+37.5995339,-122.3977958,176e,Burlingame Hills/Burlingame Southwest/Hillsborough/Hillsdale/Millbrae West/San Bruno Central/San Mateo West,Urban,5245,1649924.3828125,5677.31661746463
5962,06,081,San Mateo,605100,06081605100,2620759,1639783,1.6449961483,+37.5973795,-122.3682086,176a,Brisbane/Burlingame Northeast/Colma/Daly City East/Millbrae East/San Bruno/South San Francisco,Urban,3269,6798484.98046875,11514.0874249033
5963,06,077,San Joaquin,004904,06077004904,6017964,0,2.32354827065,+37.7945138,-120.9842883,164.2,Banta/Escalon/Ripon/Vernalis,Rural,4586,9653641.1015625,16002.979275017
5964,06,077,San Joaquin,004903,06077004903,3750528,0,1.44808699477,+37.7983952,-121.0067697,164.2,Banta/Escalon/Ripon/Vernalis,Rural,3083,6016992.58203125,10370.4701592158
5965,06,077,San Joaquin,005140,06077005140,3476932,0,1.34245291304,+37.7927606,-121.1963115,164.1,Lathrop/Manteca,Urban,4028,5577223.578125,12622.6767408942
5966,06,077,San Joaquin,005138,06077005138,2860075,0,1.10428047729,+37.7936449,-121.1846292,164.2,Banta/Escalon/Ripon/Vernalis,Rural,2962,4587843.53125,12219.9590068234
5967,06,077,San Joaquin,004906,06077004906,144533064,563786,56.0221858792,+37.8337423,-121.0633993,164.2,Banta/Escalon/Ripon/Vernalis,Rural,3280,233007785.414062,87720.5558276324
5968,06,077,San Joaquin,004905,06077004905,94962217,1129711,37.1012760206,+37.8167093,-120.9513588,164.2,Banta/Escalon/Ripon/Vernalis,Rural,2514,154236144.046875,69796.4048165717
5969,06,077,San Joaquin,001501,06077001501,3194300,20052,1.24106994893,+37.9838842,-121.2810331,169a,Stockton North Central/Stockton Northeast,Urban,5651,5182676.08984375,9967.43293284548
5970,06,077,San Joaquin,001502,06077001502,1568535,0,0.605615225363,+37.9799174,-121.2682854,169a,Stockton North Central/Stockton Northeast,Urban,4088,2528745.1484375,7023.67649890626
5971,06,037,Los Angeles,267102,06037267102,619564,0,0.239214214844,+34.0539673,-118.4218545,78.2w,Century City/Cheviot Hills/Rancho Park/West Los Angeles/Westwood,Urban,3081,904858.98046875,3944.32212860675
5972,06,037,Los Angeles,209106,06037209106,221625,0,0.0855694738066,+34.0542615,-118.2674354,78.2ffff,Boyle Heights Northwest/Chinatown/Downtown Northwest/Little Tokyo/Westlake,Urban,2277,323679.8203125,2304.4910354141
5973,06,037,Los Angeles,207307,06037207307,48861,0,0.0188653996857,+34.0460010,-118.2492681,78.2mmm,Downtown Southeast/Florence North,Urban,1424,71347.56640625,1072.22816122112
5974,06,037,Los Angeles,481403,06037481403,810392,0,0.312894815345,+34.0817769,-118.0898121,78.2eeee,Alhambra/El Sereno South/San Gabriel Central,Urban,3155,1184335.31640625,6692.53794790507
5975,06,037,Los Angeles,404804,06037404804,947325,0,0.365764409315,+34.0774343,-117.9798478,78.2zzz,Baldwin Park/Irwindale,Urban,4647,1384310.6953125,5075.46358477871
5976,06,037,Los Angeles,481404,06037481404,1024278,0,0.395476019719,+34.0840699,-118.0954390,78.2eeee,Alhambra/El Sereno South/San Gabriel Central,Urban,3758,1496992.94140625,5317.19968155443
5977,06,037,Los Angeles,432502,06037432502,1555512,204455,0.679527055116,+34.0953777,-118.0013310,78.2dddd,Arcadia Southeast/San Gabriel North,Urban,3913,2572917.19140625,7726.91161877721
5978,06,037,Los Angeles,401706,06037401706,1239511,0,0.4785776402,+34.1021372,-117.7522686,78.2tt,Claremont/La Verne/Pomona Northwest/San Dimas,Urban,4145,1812323.37109375,7032.08521246794
5979,06,037,Los Angeles,432001,06037432001,730425,0,0.282018421586,+34.1026294,-118.0443582,78.2dddd,Arcadia Southeast/San Gabriel North,Urban,2107,1067986.52734375,4444.94623964648
5980,06,037,Los Angeles,432002,06037432002,1509664,0,0.582885168221,+34.1021592,-118.0597828,78.2dddd,Arcadia Southeast/San Gabriel North,Urban,4967,2207326.2421875,6293.3734548695
5981,06,037,Los Angeles,190702,06037190702,200007,0,0.0772231341082,+34.0961818,-118.3359195,78.2g,Hollywood South Central/Inner Sunset,Urban,1127,292395.14453125,2177.25118227992
5982,06,037,Los Angeles,401707,06037401707,2105841,0,0.813069732096,+34.1013095,-117.7418317,78.2ss,Pomona East and South,Urban,8064,3078950.2421875,9210.5770754927
5983,06,037,Los Angeles,189801,06037189801,410739,0,0.158587101239,+34.0984761,-118.3613392,78.2f,Hollywood Hills/Hollywood West/Mount Olympus/West Hollywood,Urban,1839,600501.23046875,3728.05104742671
5984,06,037,Los Angeles,190701,06037190701,442507,0,0.170852931896,+34.0997840,-118.3326563,78.2g,Hollywood South Central/Inner Sunset,Urban,1693,646966.44921875,3641.66408499275
5985,06,037,Los Angeles,190101,06037190101,224370,0,0.0866298777946,+34.1024648,-118.3423064,78.2f,Hollywood Hills/Hollywood West/Mount Olympus/West Hollywood,Urban,1653,328060.765625,2516.70844302831
5986,06,037,Los Angeles,189802,06037189802,318999,0,0.123166808028,+34.0980559,-118.3560718,78.2f,Hollywood Hills/Hollywood West/Mount Olympus/West Hollywood,Urban,2149,466375.21875,2903.89983770814
5987,06,037,Los Angeles,800103,06037800103,18475079,0,7.1332742163,+34.1188747,-118.6018319,78.2xx,Agoura Hills/Calabasas/Hidden Hills/West Hills/Westlake,Urban,3581,27023541.6210938,30625.5698724233
5988,06,037,Los Angeles,481203,06037481203,1559436,0,0.602102387524,+34.0980812,-118.0816480,78.2dddd,Arcadia Southeast/San Gabriel North,Urban,6124,2279881.9609375,6375.79220962227
5989,06,037,Los Angeles,189906,06037189906,202776,0,0.0782920562119,+34.0961645,-118.3468231,78.2f,Hollywood Hills/Hollywood West/Mount Olympus/West Hollywood,Urban,2634,296442.375,2189.81772687906
5990,06,037,Los Angeles,189907,06037189907,162253,0,0.0626464374165,+34.0961994,-118.3517319,78.2f,Hollywood Hills/Hollywood West/Mount Olympus/West Hollywood,Urban,2418,237202.48046875,1948.28264362724
5991,06,037,Los Angeles,190302,06037190302,239835,0,0.0926007920879,+34.1039629,-118.3177452,78.2a,Echo Park/Hollywood North Central/Silverlake South,Urban,2985,350684.515625,3472.83271087413
5992,06,037,Los Angeles,408900,06037408900,3102664,54944,1.21915971185,+34.1118065,-117.7812612,78.2tt,Claremont/La Verne/Pomona Northwest/San Dimas,Urban,5884,4617885.4765625,8968.38806589737
5993,06,037,Los Angeles,185101,06037185101,815112,0,0.314714445868,+34.1024707,-118.2060324,78.2dd,Burbank South/Eagle Rock/Glendale Northwest,Urban,2786,1191799.6953125,6879.85972033546
5994,06,073,San Diego,018621,06073018621,601061,0,0.232070264226,+33.2260756,-117.3341307,156a,Encinitas Central/Leucadia/Oceanside North and West/San Luis Rey/South Oceanside,Urban,1742,861269.90234375,4932.77316077796
5995,06,073,San Diego,009108,06073009108,1552468,0,0.599411888933,+32.7707029,-117.2023380,161b,Bay Park/Five Points/Hillcrest Northwest/Mission Hills/Mission Valley/Morena/Normal Heights/Old Town/Serra Mesa,Urban,1965,2201936.0625,7466.21485223769
5996,06,073,San Diego,017069,06073017069,984288,0,0.380035806976,+33.0055028,-117.0851944,161p,Carmel Valley/Del Dios/Escondido South/Fairbanks Ranch/Poway Southeast/Rancho Bernardo Southeast/Rancho Penasquitos,Urban,2511,1403407.80078125,5014.77987050943
5997,06,077,San Joaquin,005141,06077005141,1471636,0,0.568200009018,+37.8118972,-121.2108409,164.1,Lathrop/Manteca,Urban,2866,2361803.7578125,6952.32599729908
5998,06,077,San Joaquin,005503,06077005503,77604336,3437422,31.2904552592,+37.7017335,-121.3122819,164.2,Banta/Escalon/Ripon/Vernalis,Rural,1501,129664648.652344,68272.7297877966
5999,06,077,San Joaquin,005219,06077005219,2570280,0,0.992391880262,+37.7034025,-121.4255299,163,Tracy,Urban,5265,4113033.13671875,8119.38157501639
6000,06,077,San Joaquin,005217,06077005217,1698815,0,0.655916806429,+37.7057883,-121.4432332,163,Tracy,Urban,3601,2718663.671875,7125.43050147688
6001,06,077,San Joaquin,005214,06077005214,80768622,3558680,32.5589630108,+37.7707209,-121.3665109,163,Tracy,Urban,4921,135187795.65625,55858.9607884171
6002,06,077,San Joaquin,005216,06077005216,1902494,0,0.734556962298,+37.7178924,-121.4461174,163,Tracy,Urban,4593,3045600.82421875,7073.45505431833
6003,06,077,San Joaquin,005215,06077005215,3127454,32700,1.22014226287,+37.7074613,-121.4114079,163,Tracy,Urban,4409,5057555.41796875,10469.4802281299
6004,06,077,San Joaquin,005220,06077005220,1603407,0,0.61908001942,+37.7168403,-121.4225506,163,Tracy,Urban,2321,2566740.5703125,7854.41076603206
6005,06,077,San Joaquin,005309,06077005309,1311283,0,0.506289122629,+37.7469984,-121.4211821,163,Tracy,Urban,2651,2100799.48046875,6171.70858103164
6006,06,077,San Joaquin,005211,06077005211,1348737,0,0.520748733734,+37.7426742,-121.4671708,163,Tracy,Urban,4438,2160548.375,6944.86817317885
6007,06,077,San Joaquin,005213,06077005213,38565602,39514,14.9055211864,+37.7172530,-121.4942375,163,Tracy,Urban,3004,61804693.328125,38374.9020322391
6008,06,077,San Joaquin,005224,06077005224,1871843,0,0.722722940563,+37.7496437,-121.4609623,163,Tracy,Urban,5242,2999084.4453125,7887.96831873689
6009,06,077,San Joaquin,005310,06077005310,1025673,0,0.396014639459,+37.7589452,-121.4201943,163,Tracy,Urban,4671,1643752.01171875,5180.89537519962
6010,06,077,San Joaquin,005212,06077005212,3748901,0,1.44745716923,+37.7311668,-121.4654928,163,Tracy,Urban,7151,6003541.38671875,10675.117205114
6011,06,077,San Joaquin,004108,06077004108,20498207,214978,7.99740235332,+38.0646400,-121.2913223,166,Lodi,Urban,6686,33465137.8242188,28554.6627627449
6012,06,077,San Joaquin,003504,06077003504,5355441,25205,2.07747375253,+38.0134594,-121.2634101,167,Lockeford/North Woodbridge,Rural,8740,8681709.48828125,13578.2663257057
6013,06,077,San Joaquin,000101,06077000101,573827,0,0.221555476449,+37.9489795,-121.2820887,169b,French Camp/Stockton South/Stockton Southeast,Urban,1541,924331.6796875,4439.50641211581
6014,06,077,San Joaquin,003806,06077003806,1007487,0,0.388991774395,+37.9010078,-121.3096109,169b,French Camp/Stockton South/Stockton Southeast,Urban,3902,1620781.65234375,5401.96159258717
6015,06,077,San Joaquin,003502,06077003502,14093243,5937,5.44371713135,+38.0309143,-121.2356594,167,Lockeford/North Woodbridge,Rural,3024,22764015.9335938,23028.7398521948
6016,06,077,San Joaquin,005221,06077005221,2946942,0,1.1378197701,+37.7848955,-121.5500171,163,Tracy,Urban,10320,4726078.1328125,10347.9558400398
6017,06,077,San Joaquin,003501,06077003501,4150667,12805,1.60752329553,+38.0449495,-121.2495327,167,Lockeford/North Woodbridge,Rural,2196,6723971.6640625,11137.8893941486
6018,06,077,San Joaquin,980000,06077980000,554378,0,0.214046593099,+37.7490271,-121.3303091,164.2,Banta/Escalon/Ripon/Vernalis,Rural,0,888214.62890625,4632.66463054711
6019,06,077,San Joaquin,005225,06077005225,34197012,1400358,13.7442243976,+37.7725168,-121.4578487,163,Tracy,Urban,2632,57071390.6875,45631.6995824554
6020,06,077,San Joaquin,003218,06077003218,1086271,2230,0.420272728741,+38.0380902,-121.3383629,169a,Stockton North Central/Stockton Northeast,Urban,3519,1757612.33203125,6492.52064620173
6021,06,077,San Joaquin,004003,06077004003,1891711,157002,0.791010575939,+38.0503127,-121.3553812,168,South Woodbridge/Thornton,Rural,4438,3309060.6875,8763.63522878582
6022,06,077,San Joaquin,003807,06077003807,1059786,31238,0.421245986802,+37.9031676,-121.2905871,169b,French Camp/Stockton South/Stockton Southeast,Urban,2303,1755405.8984375,6609.75813846055
6023,06,077,San Joaquin,005218,06077005218,862716,0,0.333100265673,+37.6987494,-121.4447796,163,Tracy,Urban,3403,1380384.0234375,5729.99161849506
6024,06,077,San Joaquin,000803,06077000803,4312193,15051,1.67075163652,+37.9354631,-121.3094382,169b,French Camp/Stockton South/Stockton Southeast,Urban,5500,6967513.6171875,11804.4502556508
6025,06,037,Los Angeles,310300,06037310300,1061193,0,0.409728967366,+34.1991485,-118.3178553,78.2ttt,Burbank North/North Hollywood South,Urban,2909,1555136.109375,6866.63398007388
6026,06,081,San Mateo,605200,06081605200,947762,0,0.365931829825,+37.5833866,-122.3766437,176e,Burlingame Hills/Burlingame Southwest/Hillsborough/Hillsdale/Millbrae West/San Bruno Central/San Mateo West,Urban,3435,1511776.76953125,5989.4644486257
6027,06,095,Solano,252610,06095252610,982758,0,0.379444675959,+38.2700745,-122.0064170,202b,Fairfield,Urban,2767,1596908.83203125,6180.5086905008
6028,06,095,Solano,252908,06095252908,1097778,0,0.423854408309,+38.3424310,-121.9569363,202a,Vacaville,Urban,3883,1787342.10546875,6551.11668286612
6029,06,037,Los Angeles,310400,06037310400,1406752,0,0.543150445577,+34.2026770,-118.3354064,78.2ttt,Burbank North/North Hollywood South,Urban,3438,2061711.48046875,7497.9687480838
6030,06,095,Solano,252909,06095252909,5655952,1700,2.1844319381,+38.3446313,-121.9249586,202a,Vacaville,Urban,4054,9211980.80859375,15930.8725340276
6031,06,095,Solano,253000,06095253000,3593776,7670,1.39052950294,+38.3213127,-121.9786503,202a,Vacaville,Urban,0,5860776.10546875,9823.50961462004
6032,06,095,Solano,252801,06095252801,2552436,10113,0.989404313536,+38.2790208,-121.9458892,202b,Fairfield,Urban,2601,4164981.46484375,11854.051810877
6033,06,053,Monterey,012601,06053012601,1691242,60486,0.676346786709,+36.6045157,-121.9115050,110,Carmel/Del Rey Oaks/Monterey/Pacific Grove/Sand City/Seaside,Urban,208,2723454.375,10998.2268899462
6034,06,053,Monterey,011002,06053011002,449491959,1241322,174.029053806,+36.3913637,-121.6806215,108,Carmel Valley/Castroville/Marina/Moss Landing/Ord,Rural,2237,697115814.519531,192015.796410854
6035,06,053,Monterey,012504,06053012504,929346,528212,0.562764746907,+36.6126752,-121.8991991,110,Carmel/Del Rey Oaks/Monterey/Pacific Grove/Sand City/Seaside,Urban,2573,2266656.546875,7833.63927227503
6036,06,053,Monterey,014108,06053014108,9903200,1165542,4.27363811778,+36.6438701,-121.8233903,108,Carmel Valley/Castroville/Marina/Moss Landing/Ord,Rural,5657,17226819.953125,23401.4641137337
6037,06,053,Monterey,011305,06053011305,543938750,4614641,211.797635793,+36.2460790,-121.0176253,105,King City/San Lucas,Rural,4310,845155621.59375,197614.268596165
6038,06,053,Monterey,011901,06053011901,15464050,1650739,6.60805506814,+36.5783772,-121.9422440,110,Carmel/Del Rey Oaks/Monterey/Pacific Grove/Sand City/Seaside,Urban,1743,26591580.0546875,31627.2090631118
6039,06,053,Monterey,011606,06053011606,33537191,213934,13.0313414605,+36.5403969,-121.8179114,110,Carmel/Del Rey Oaks/Monterey/Pacific Grove/Sand City/Seaside,Urban,2910,52380889.7148438,41465.5458536792
6040,06,053,Monterey,011001,06053011001,40145285,313514,15.6212279356,+36.4818749,-121.6894397,108,Carmel Valley/Castroville/Marina/Moss Landing/Ord,Rural,3283,62708833.4726562,55757.5296617816
6041,06,053,Monterey,011902,06053011902,5409148,1433183,2.64183754563,+36.6003756,-121.9488877,110,Carmel/Del Rey Oaks/Monterey/Pacific Grove/Sand City/Seaside,Urban,1798,10637396.1835938,25007.7715260946
6042,06,053,Monterey,000106,06053000106,1145634,0,0.442331958487,+36.7102274,-121.6307269,109.2,Salinas/Spreckels,Urban,5964,1786047.546875,5436.1839429641
6043,06,053,Monterey,012503,06053012503,737666,0,0.284811833578,+36.6097599,-121.9131780,110,Carmel/Del Rey Oaks/Monterey/Pacific Grove/Sand City/Seaside,Urban,2510,1147041.046875,4828.91114307547
6044,06,053,Monterey,011104,06053011104,1446187,0,0.558374797051,+36.4355464,-121.3299972,107,Chualar/Gonzalez/Greenfield/Soledad,Rural,5085,2238760.828125,8790.06748077174
6045,06,053,Monterey,000105,06053000105,928215,0,0.358385814338,+36.7114943,-121.6399562,109.2,Salinas/Spreckels,Urban,3398,1447137.2421875,5054.29278076746
6046,06,053,Monterey,011103,06053011103,1683614,456,0.650223256768,+36.4159450,-121.3164457,107,Chualar/Gonzalez/Greenfield/Soledad,Rural,4665,2605955.82421875,8115.27828300906
6047,06,053,Monterey,011105,06053011105,2134685,5489,0.826325701656,+36.4318458,-121.3207781,107,Chualar/Gonzalez/Greenfield/Soledad,Rural,6003,3312895.16015625,8089.73933334891
6048,06,053,Monterey,011106,06053011106,115201588,97050,44.5170490481,+36.4616023,-121.2981854,107,Chualar/Gonzalez/Greenfield/Soledad,Rural,1309,178627335.136719,81745.3806712736
6049,06,053,Monterey,011605,06053011605,12431401,94312,4.83618047845,+36.5525118,-121.8877967,110,Carmel/Del Rey Oaks/Monterey/Pacific Grove/Sand City/Seaside,Urban,3130,19446519.578125,31190.218960931
6050,06,053,Monterey,011306,06053011306,1755507,0,0.677804865188,+36.2042075,-121.1211950,105,King City/San Lucas,Rural,3233,2701805.58984375,10484.902594114
6051,06,029,Kern,003209,06029003209,1294228,0,0.499703413981,+35.2886982,-119.0522457,66c,Bakersfield Southwest,Urban,4481,1946868.52734375,5926.97758221772
6052,06,029,Kern,003218,06029003218,2591914,0,1.00074432006,+35.2887733,-119.0655505,66c,Bakersfield Southwest,Urban,4997,3898955.23828125,7906.83677754658
6053,06,029,Kern,003220,06029003220,40521411,0,15.6454161076,+35.2640471,-119.0754843,66c,Bakersfield Southwest,Urban,3354,60918538.3085938,47306.5905156608
6054,06,029,Kern,003222,06029003222,275625783,0,106.419646437,+35.1899925,-119.1009485,66c,Bakersfield Southwest,Urban,1990,413617651.179688,109472.380741472
6055,06,029,Kern,003210,06029003210,2587490,0,0.999036500742,+35.2742008,-119.0478215,66c,Bakersfield Southwest,Urban,5142,3890913.3828125,7896.47588209502
6056,06,029,Kern,006011,06029006011,1190429944,1526014,460.216717187,+34.9695908,-118.7251827,62,Bear Valley Springs/Keene/Stallion Springs/Tehachapi,Rural,3077,1779321108.65625,214987.523816224
6057,06,029,Kern,003307,06029003307,1004207741,354323,387.863544428,+34.9553678,-119.1714843,57.1,Fort Tejon/Frazier Park/Lebec/Pine Mountain,Rural,2131,1498565110.78516,204713.492451323
6058,06,029,Kern,006012,06029006012,573538703,196833,221.520541001,+35.0288241,-118.4085856,62,Bear Valley Springs/Keene/Stallion Springs/Tehachapi,Rural,2957,857600180.4375,167317.147311538
6059,06,029,Kern,002825,06029002825,1195770,0,0.461688700448,+35.3503446,-119.0477783,66c,Bakersfield Southwest,Urban,2676,1801481.4921875,5628.93653916418
6060,06,029,Kern,005206,06029005206,913238442,1935121,353.350528055,+35.4635695,-118.6118735,63,Alta Sierra/Bodfish/Glennville/Kernville/Lake Isabella/Weldon/Wofford Heights,Frontier,2481,1382824986.06641,272511.616046348
6061,06,029,Kern,004607,06029004607,15881349,64422,6.15669863323,+35.7468952,-119.2676544,60,Delano/McFarland,Urban,6317,24256471.3164062,24189.5201651215
6062,06,029,Kern,001001,06029001001,43501892,0,16.7961825125,+35.3579658,-118.8755564,66a,Bakersfield Northeast/Oildale,Urban,4657,65549975.0820312,35307.8856644706
6063,06,029,Kern,002303,06029002303,3728899,0,1.43973265818,+35.3576500,-118.9344716,66b,Bakersfield East/Lakeview/La Loma,Urban,3609,5618758.87109375,10942.2923652605
6064,06,029,Kern,005207,06029005207,1069891340,18559962,420.253285698,+35.6773299,-118.1014170,63,Alta Sierra/Bodfish/Glennville/Kernville/Lake Isabella/Weldon/Wofford Heights,Frontier,1808,1653233774.41797,233974.717106773
