Census_Tract,ALAND,County,MSSA_ID,MSSA_Name,MSSA_Type,RN_Area_ID,RN_Area_Name
06067001400,794018,Sacramento,139i,Greenhaven/Land Park/Midtown/Pocket/Riverside/Sutterville,Urban,22,Sacramento/Elk Grove Area
06067001500,1746201,Sacramento,139i,Greenhaven/Land Park/Midtown/Pocket/Riverside/Sutterville,Urban,22,Sacramento/Elk Grove Area
06067001900,1105357,Sacramento,139i,Greenhaven/Land Park/Midtown/Pocket/Riverside/Sutterville,Urban,22,Sacramento/Elk Grove Area
06067002000,1033082,Sacramento,139i,Greenhaven/Land Park/Midtown/Pocket/Riverside/Sutterville,Urban,22,Sacramento/Elk Grove Area
06067002300,1213095,Sacramento,139i,Greenhaven/Land Park/Midtown/Pocket/Riverside/Sutterville,Urban,22,Sacramento/Elk Grove Area
06067002400,3224718,Sacramento,139i,Greenhaven/Land Park/Midtown/Pocket/Riverside/Sutterville,Urban,22,Sacramento/Elk Grove Area
06067002500,984311,Sacramento,139i,Greenhaven/Land Park/Midtown/Pocket/Riverside/Sutterville,Urban,22,Sacramento/Elk Grove Area
06067002600,937494,Sacramento,139i,Greenhaven/Land Park/Midtown/Pocket/Riverside/Sutterville,Urban,22,Sacramento/Elk Grove Area
06067003300,2377878,Sacramento,139i,Greenhaven/Land Park/Midtown/Pocket/Riverside/Sutterville,Urban,22,Sacramento/Elk Grove Area
06067003400,2248126,Sacramento,139i,Greenhaven/Land Park/Midtown/Pocket/Riverside/Sutterville,Urban,22,Sacramento/Elk Grove Area
06067003900,2201950,Sacramento,139i,Greenhaven/Land Park/Midtown/Pocket/Riverside/Sutterville,Urban,22,Sacramento/Elk Grove Area
06067004001,3335075,Sacramento,139i,Greenhaven/Land Park/Midtown/Pocket/Riverside/Sutterville,Urban,22,Sacramento/Elk Grove Area
06067004004,2866529,Sacramento,139i,Greenhaven/Land Park/Midtown/Pocket/Riverside/Sutterville,Urban,22,Sacramento/Elk Grove Area
06067004005,1862767,Sacramento,139i,Greenhaven/Land Park/Midtown/Pocket/Riverside/Sutterville,Urban,22,Sacramento/Elk Grove Area
06067004006,1843197,Sacramento,139i,Greenhaven/Land Park/Midtown/Pocket/Riverside/Sutterville,Urban,22,Sacramento/Elk Grove Area
06067004008,1580374,Sacramento,139i,Greenhaven/Land Park/Midtown/Pocket/Riverside/Sutterville,Urban,22,Sacramento/Elk Grove Area
06067004009,1873899,Sacramento,139i,Greenhaven/Land Park/Midtown/Pocket/Riverside/Sutterville,Urban,22,Sacramento/Elk Grove Area
06067004010,1648105,Sacramento,139i,Greenhaven/Land Park/Midtown/Pocket/Riverside/Sutterville,Urban,22,Sacramento/Elk Grove Area
06067004011,1109885,Sacramento,139i,Greenhaven/Land Park/Midtown/Pocket/Riverside/Sutterville,Urban,22,Sacramento/Elk Grove Area
06067004012,1575047,Sacramento,139i,Greenhaven/Land Park/Midtown/Pocket/Riverside/Sutterville,Urban,22,Sacramento/Elk Grove Area
06067000500,866054,Sacramento,139j,Capitol Park/Del Paso Heights/Downtown/Gardenland/North Sacramento,Urban,22,Sacramento/Elk Grove Area
06067000600,406308,Sacramento,139j,Capitol Park/Del Paso Heights/Downtown/Gardenland/North Sacramento,Urban,22,Sacramento/Elk Grove Area
06067000700,471398,Sacramento,139j,Capitol Park/Del Paso Heights/Downtown/Gardenland/North Sacramento,Urban,22,Sacramento/Elk Grove Area
06067000800,525743,Sacramento,139j,Capitol Park/Del Paso Heights/Downtown/Gardenland/North Sacramento,Urban,22,Sacramento/Elk Grove Area
06067001101,1569668,Sacramento,139j,Capitol Park/Del Paso Heights/Downtown/Gardenland/North Sacramento,Urban,22,Sacramento/Elk Grove Area
06067001200,676073,Sacramento,139j,Capitol Park/Del Paso Heights/Downtown/Gardenland/North Sacramento,Urban,22,Sacramento/Elk Grove Area
06067002100,1451239,Sacramento,139j,Capitol Park/Del Paso Heights/Downtown/Gardenland/North Sacramento,Urban,22,Sacramento/Elk Grove Area
06067002200,2396408,Sacramento,139j,Capitol Park/Del Paso Heights/Downtown/Gardenland/North Sacramento,Urban,22,Sacramento/Elk Grove Area
06067005301,5952173,Sacramento,139j,Capitol Park/Del Paso Heights/Downtown/Gardenland/North Sacramento,Urban,22,Sacramento/Elk Grove Area
06067005402,5509308,Sacramento,139j,Capitol Park/Del Paso Heights/Downtown/Gardenland/North Sacramento,Urban,22,Sacramento/Elk Grove Area
06067005502,2868053,Sacramento,139j,Capitol Park/Del Paso Heights/Downtown/Gardenland/North Sacramento,Urban,22,Sacramento/Elk Grove Area
06067005506,1301178,Sacramento,139j,Capitol Park/Del Paso Heights/Downtown/Gardenland/North Sacramento,Urban,22,Sacramento/Elk Grove Area
06067005509,321947,Sacramento,139j,Capitol Park/Del Paso Heights/Downtown/Gardenland/North Sacramento,Urban,22,Sacramento/Elk Grove Area
06067005510,647408,Sacramento,139j,Capitol Park/Del Paso Heights/Downtown/Gardenland/North Sacramento,Urban,22,Sacramento/Elk Grove Area
06067005605,1285816,Sacramento,139j,Capitol Park/Del Paso Heights/Downtown/Gardenland/North Sacramento,Urban,22,Sacramento/Elk Grove Area
06067006201,2227682,Sacramento,139j,Capitol Park/Del Paso Heights/Downtown/Gardenland/North Sacramento,Urban,22,Sacramento/Elk Grove Area
06067006202,1627293,Sacramento,139j,Capitol Park/Del Paso Heights/Downtown/Gardenland/North Sacramento,Urban,22,Sacramento/Elk Grove Area
06067006300,2759885,Sacramento,139j,Capitol Park/Del Paso Heights/Downtown/Gardenland/North Sacramento,Urban,22,Sacramento/Elk Grove Area
06067006400,3449978,Sacramento,139j,Capitol Park/Del Paso Heights/Downtown/Gardenland/North Sacramento,Urban,22,Sacramento/Elk Grove Area
06067006500,3891463,Sacramento,139j,Capitol Park/Del Paso Heights/Downtown/Gardenland/North Sacramento,Urban,22,Sacramento/Elk Grove Area
06067006600,2220000,Sacramento,139j,Capitol Park/Del Paso Heights/Downtown/Gardenland/North Sacramento,Urban,22,Sacramento/Elk Grove Area
06067006702,3919171,Sacramento,139j,Capitol Park/Del Paso Heights/Downtown/Gardenland/North Sacramento,Urban,22,Sacramento/Elk Grove Area
06067006800,2481279,Sacramento,139j,Capitol Park/Del Paso Heights/Downtown/Gardenland/North Sacramento,Urban,22,Sacramento/Elk Grove Area
06067006900,5067989,Sacramento,139j,Capitol Park/Del Paso Heights/Downtown/Gardenland/North Sacramento,Urban,22,Sacramento/Elk Grove Area
06067007001,3176869,Sacramento,139j,Capitol Park/Del Paso Heights/Downtown/Gardenland/North Sacramento,Urban,22,Sacramento/Elk Grove Area
06067007007,3310012,Sacramento,139j,Capitol Park/Del Paso Heights/Downtown/Gardenland/North Sacramento,Urban,22,Sacramento/Elk Grove Area
06067007301,12861526,Sacramento,139j,Capitol Park/Del Paso Heights/Downtown/Gardenland/North Sacramento,Urban,22,Sacramento/Elk Grove Area
06067007413,5486061,Sacramento,139j,Capitol Park/Del Paso Heights/Downtown/Gardenland/North Sacramento,Urban,22,Sacramento/Elk Grove Area
06067007424,1440885,Sacramento,139j,Capitol Park/Del Paso Heights/Downtown/Gardenland/North Sacramento,Urban,22,Sacramento/Elk Grove Area
06067007503,1827325,Sacramento,139j,Capitol Park/Del Paso Heights/Downtown/Gardenland/North Sacramento,Urban,22,Sacramento/Elk Grove Area
06067003501,1197868,Sacramento,139k,Freeport/Meadowview,Urban,22,Sacramento/Elk Grove Area
06067003502,1260333,Sacramento,139k,Freeport/Meadowview,Urban,22,Sacramento/Elk Grove Area
06067003800,4898249,Sacramento,139k,Freeport/Meadowview,Urban,22,Sacramento/Elk Grove Area
06067004100,2033371,Sacramento,139k,Freeport/Meadowview,Urban,22,Sacramento/Elk Grove Area
06067004201,1898572,Sacramento,139k,Freeport/Meadowview,Urban,22,Sacramento/Elk Grove Area
06067004202,1642385,Sacramento,139k,Freeport/Meadowview,Urban,22,Sacramento/Elk Grove Area
06067004203,1637032,Sacramento,139k,Freeport/Meadowview,Urban,22,Sacramento/Elk Grove Area
06067004300,3730648,Sacramento,139k,Freeport/Meadowview,Urban,22,Sacramento/Elk Grove Area
06067004903,1775344,Sacramento,139k,Freeport/Meadowview,Urban,22,Sacramento/Elk Grove Area
06067004904,2477077,Sacramento,139k,Freeport/Meadowview,Urban,22,Sacramento/Elk Grove Area
06067004905,1719211,Sacramento,139k,Freeport/Meadowview,Urban,22,Sacramento/Elk Grove Area
06067004906,958392,Sacramento,139k,Freeport/Meadowview,Urban,22,Sacramento/Elk Grove Area
06067005002,3064824,Sacramento,139k,Freeport/Meadowview,Urban,22,Sacramento/Elk Grove Area
06067009601,7589561,Sacramento,139k,Freeport/Meadowview,Urban,22,Sacramento/Elk Grove Area
06067009633,703932,Sacramento,139k,Freeport/Meadowview,Urban,22,Sacramento/Elk Grove Area
06067009634,1180152,Sacramento,139k,Freeport/Meadowview,Urban,22,Sacramento/Elk Grove Area
06067009307,2589546,Sacramento,139l,Vineyard,Urban,22,Sacramento/Elk Grove Area
06067009310,5180180,Sacramento,139l,Vineyard,Urban,22,Sacramento/Elk Grove Area
06067009311,6301868,Sacramento,139l,Vineyard,Urban,22,Sacramento/Elk Grove Area
06067009312,2116750,Sacramento,139l,Vineyard,Urban,22,Sacramento/Elk Grove Area
06067009314,5187128,Sacramento,139l,Vineyard,Urban,22,Sacramento/Elk Grove Area
06067009316,1280254,Sacramento,139l,Vineyard,Urban,22,Sacramento/Elk Grove Area
06067009317,2722159,Sacramento,139l,Vineyard,Urban,22,Sacramento/Elk Grove Area
06067009318,1330305,Sacramento,139l,Vineyard,Urban,22,Sacramento/Elk Grove Area
06067009321,1783127,Sacramento,139l,Vineyard,Urban,22,Sacramento/Elk Grove Area
06067009324,12196931,Sacramento,139l,Vineyard,Urban,22,Sacramento/Elk Grove Area
06067009325,46681280,Sacramento,139l,Vineyard,Urban,22,Sacramento/Elk Grove Area
06067009326,13633767,Sacramento,139l,Vineyard,Urban,22,Sacramento/Elk Grove Area
06067009328,3193241,Sacramento,139l,Vineyard,Urban,22,Sacramento/Elk Grove Area
06067009329,2002889,Sacramento,139l,Vineyard,Urban,22,Sacramento/Elk Grove Area
06067009330,5925547,Sacramento,139l,Vineyard,Urban,22,Sacramento/Elk Grove Area
06067009331,2607207,Sacramento,139l,Vineyard,Urban,22,Sacramento/Elk Grove Area
06067009332,7870008,Sacramento,139l,Vineyard,Urban,22,Sacramento/Elk Grove Area
06067009308,2897733,Sacramento,139m,Central South Elk Grove/Franklin,Urban,22,Sacramento/Elk Grove Area
06067009309,2096555,Sacramento,139m,Central South Elk Grove/Franklin,Urban,22,Sacramento/Elk Grove Area
06067009611,1926339,Sacramento,139m,Central South Elk Grove/Franklin,Urban,22,Sacramento/Elk Grove Area
06067009612,1518822,Sacramento,139m,Central South Elk Grove/Franklin,Urban,22,Sacramento/Elk Grove Area
06067009616,2169752,Sacramento,139m,Central South Elk Grove/Franklin,Urban,22,Sacramento/Elk Grove Area
06067009617,2225848,Sacramento,139m,Central South Elk Grove/Franklin,Urban,22,Sacramento/Elk Grove Area
06067009619,2917686,Sacramento,139m,Central South Elk Grove/Franklin,Urban,22,Sacramento/Elk Grove Area
06067009622,2863364,Sacramento,139m,Central South Elk Grove/Franklin,Urban,22,Sacramento/Elk Grove Area
06067009630,2710537,Sacramento,139m,Central South Elk Grove/Franklin,Urban,22,Sacramento/Elk Grove Area
06067009632,2236365,Sacramento,139m,Central South Elk Grove/Franklin,Urban,22,Sacramento/Elk Grove Area
06067009635,8072030,Sacramento,139m,Central South Elk Grove/Franklin,Urban,22,Sacramento/Elk Grove Area
06067009636,2969713,Sacramento,139m,Central South Elk Grove/Franklin,Urban,22,Sacramento/Elk Grove Area
06067009637,2173528,Sacramento,139m,Central South Elk Grove/Franklin,Urban,22,Sacramento/Elk Grove Area
06067009638,122969056,Sacramento,139m,Central South Elk Grove/Franklin,Urban,22,Sacramento/Elk Grove Area
06069000100,394462562,San Benito,140,Hollister/Paicines/Panoche/San Juan Bautista,Rural,40,Gilroy/Hollister Area
06069000200,172688804,San Benito,140,Hollister/Paicines/Panoche/San Juan Bautista,Rural,40,Gilroy/Hollister Area
06069000300,6507898,San Benito,140,Hollister/Paicines/Panoche/San Juan Bautista,Rural,40,Gilroy/Hollister Area
06069000400,2197153,San Benito,140,Hollister/Paicines/Panoche/San Juan Bautista,Rural,40,Gilroy/Hollister Area
06069000501,2509891,San Benito,140,Hollister/Paicines/Panoche/San Juan Bautista,Rural,40,Gilroy/Hollister Area
06069000502,3493352,San Benito,140,Hollister/Paicines/Panoche/San Juan Bautista,Rural,40,Gilroy/Hollister Area
06069000600,3896714,San Benito,140,Hollister/Paicines/Panoche/San Juan Bautista,Rural,40,Gilroy/Hollister Area
06069000701,1656672,San Benito,140,Hollister/Paicines/Panoche/San Juan Bautista,Rural,40,Gilroy/Hollister Area
06069000702,12876765,San Benito,140,Hollister/Paicines/Panoche/San Juan Bautista,Rural,40,Gilroy/Hollister Area
06069000801,8665386,San Benito,140,Hollister/Paicines/Panoche/San Juan Bautista,Rural,40,Gilroy/Hollister Area
06069000802,2987635798,San Benito,140,Hollister/Paicines/Panoche/San Juan Bautista,Rural,40,Gilroy/Hollister Area
06071008901,3518664446,San Bernardino,142,Argus/Borosalvay/Trona,Frontier,51,Ridgecrest/China Lake Acres Area
06071010700,139316509,San Bernardino,143,Big River/Needles,Frontier,58,Needles/Big River Area
06071025100,7231730478,San Bernardino,143,Big River/Needles,Frontier,58,Needles/Big River Area
06071940100,112508426,San Bernardino,143,Big River/Needles,Frontier,58,Needles/Big River Area
06071010402,2419433123,San Bernardino,144.1,USMC Air-Ground Combat Training Center,Rural,61,Twentynine Palms/Yucca Valley Area
06071010410,57127610,San Bernardino,144.2,Joshua Tree/Landers/Morongo Valley/Rimrock/Yucca Valley,Rural,61,Twentynine Palms/Yucca Valley Area
06071010411,54020380,San Bernardino,144.2,Joshua Tree/Landers/Morongo Valley/Rimrock/Yucca Valley,Rural,61,Twentynine Palms/Yucca Valley Area
06071010412,27559191,San Bernardino,144.2,Joshua Tree/Landers/Morongo Valley/Rimrock/Yucca Valley,Rural,61,Twentynine Palms/Yucca Valley Area
06071010413,57784377,San Bernardino,144.2,Joshua Tree/Landers/Morongo Valley/Rimrock/Yucca Valley,Rural,61,Twentynine Palms/Yucca Valley Area
06071010417,52197146,San Bernardino,144.2,Joshua Tree/Landers/Morongo Valley/Rimrock/Yucca Valley,Rural,70,Indio/Cathedral City Area
06071010419,65424543,San Bernardino,144.2,Joshua Tree/Landers/Morongo Valley/Rimrock/Yucca Valley,Rural,61,Twentynine Palms/Yucca Valley Area
06071010420,97382827,San Bernardino,144.2,Joshua Tree/Landers/Morongo Valley/Rimrock/Yucca Valley,Rural,61,Twentynine Palms/Yucca Valley Area
06071010423,290392033,San Bernardino,144.2,Joshua Tree/Landers/Morongo Valley/Rimrock/Yucca Valley,Rural,61,Twentynine Palms/Yucca Valley Area
06071010424,1678537691,San Bernardino,144.2,Joshua Tree/Landers/Morongo Valley/Rimrock/Yucca Valley,Rural,61,Twentynine Palms/Yucca Valley Area
06071010409,3567190997,San Bernardino,144.3,Cadiz/Twentynine Palms,Rural,61,Twentynine Palms/Yucca Valley Area
06071010415,19526161,San Bernardino,144.3,Cadiz/Twentynine Palms,Rural,61,Twentynine Palms/Yucca Valley Area
06071010416,498944622,San Bernardino,144.3,Cadiz/Twentynine Palms,Rural,61,Twentynine Palms/Yucca Valley Area
06071010421,13518834,San Bernardino,144.3,Cadiz/Twentynine Palms,Rural,61,Twentynine Palms/Yucca Valley Area
06071010422,33688871,San Bernardino,144.3,Cadiz/Twentynine Palms,Rural,61,Twentynine Palms/Yucca Valley Area
06071009108,69620917,San Bernardino,145.1a,Hesperia West/Mountain View Acres/Victorville Central and South,Urban,53,Victorville/Hesperia Area
06071009109,54452185,San Bernardino,145.1a,Hesperia West/Mountain View Acres/Victorville Central and South,Urban,53,Victorville/Hesperia Area
06071009118,47646655,San Bernardino,145.1a,Hesperia West/Mountain View Acres/Victorville Central and South,Urban,53,Victorville/Hesperia Area
06071009119,63811287,San Bernardino,145.1a,Hesperia West/Mountain View Acres/Victorville Central and South,Urban,53,Victorville/Hesperia Area
06071009800,3351493,San Bernardino,145.1a,Hesperia West/Mountain View Acres/Victorville Central and South,Urban,53,Victorville/Hesperia Area
06071009904,8248939,San Bernardino,145.1a,Hesperia West/Mountain View Acres/Victorville Central and South,Urban,53,Victorville/Hesperia Area
06071009905,9960842,San Bernardino,145.1a,Hesperia West/Mountain View Acres/Victorville Central and South,Urban,53,Victorville/Hesperia Area
06071009906,2455795,San Bernardino,145.1a,Hesperia West/Mountain View Acres/Victorville Central and South,Urban,53,Victorville/Hesperia Area
06071009908,2233451,San Bernardino,145.1a,Hesperia West/Mountain View Acres/Victorville Central and South,Urban,53,Victorville/Hesperia Area
06071009910,4387586,San Bernardino,145.1a,Hesperia West/Mountain View Acres/Victorville Central and South,Urban,53,Victorville/Hesperia Area
06071009911,4516596,San Bernardino,145.1a,Hesperia West/Mountain View Acres/Victorville Central and South,Urban,53,Victorville/Hesperia Area
06071009912,2821704,San Bernardino,145.1a,Hesperia West/Mountain View Acres/Victorville Central and South,Urban,53,Victorville/Hesperia Area
06071009913,12394317,San Bernardino,145.1a,Hesperia West/Mountain View Acres/Victorville Central and South,Urban,53,Victorville/Hesperia Area
06071010009,17286230,San Bernardino,145.1a,Hesperia West/Mountain View Acres/Victorville Central and South,Urban,53,Victorville/Hesperia Area
06071010010,10850193,San Bernardino,145.1a,Hesperia West/Mountain View Acres/Victorville Central and South,Urban,53,Victorville/Hesperia Area
06071010011,5962740,San Bernardino,145.1a,Hesperia West/Mountain View Acres/Victorville Central and South,Urban,53,Victorville/Hesperia Area
06071010014,3951347,San Bernardino,145.1a,Hesperia West/Mountain View Acres/Victorville Central and South,Urban,53,Victorville/Hesperia Area
06071010015,5971603,San Bernardino,145.1a,Hesperia West/Mountain View Acres/Victorville Central and South,Urban,53,Victorville/Hesperia Area
06071010016,5954851,San Bernardino,145.1a,Hesperia West/Mountain View Acres/Victorville Central and South,Urban,53,Victorville/Hesperia Area
06071010017,74688386,San Bernardino,145.1a,Hesperia West/Mountain View Acres/Victorville Central and South,Urban,53,Victorville/Hesperia Area
06071010018,9167079,San Bernardino,145.1a,Hesperia West/Mountain View Acres/Victorville Central and South,Urban,53,Victorville/Hesperia Area
06071010019,9102765,San Bernardino,145.1a,Hesperia West/Mountain View Acres/Victorville Central and South,Urban,53,Victorville/Hesperia Area
06071010023,6362368,San Bernardino,145.1a,Hesperia West/Mountain View Acres/Victorville Central and South,Urban,53,Victorville/Hesperia Area
06071010025,6891897,San Bernardino,145.1a,Hesperia West/Mountain View Acres/Victorville Central and South,Urban,53,Victorville/Hesperia Area
06071010026,10350071,San Bernardino,145.1a,Hesperia West/Mountain View Acres/Victorville Central and South,Urban,53,Victorville/Hesperia Area
06071009707,20486478,San Bernardino,145.1b,Apple Valley/Hesperia East,Urban,53,Victorville/Hesperia Area
06071009709,7734046,San Bernardino,145.1b,Apple Valley/Hesperia East,Urban,53,Victorville/Hesperia Area
06071009710,5109041,San Bernardino,145.1b,Apple Valley/Hesperia East,Urban,53,Victorville/Hesperia Area
06071009711,13842048,San Bernardino,145.1b,Apple Valley/Hesperia East,Urban,53,Victorville/Hesperia Area
06071009712,15037624,San Bernardino,145.1b,Apple Valley/Hesperia East,Urban,53,Victorville/Hesperia Area
06071009713,20049137,San Bernardino,145.1b,Apple Valley/Hesperia East,Urban,53,Victorville/Hesperia Area
06071009714,10116544,San Bernardino,145.1b,Apple Valley/Hesperia East,Urban,53,Victorville/Hesperia Area
06071009715,14324961,San Bernardino,145.1b,Apple Valley/Hesperia East,Urban,53,Victorville/Hesperia Area
06071009716,8926488,San Bernardino,145.1b,Apple Valley/Hesperia East,Urban,53,Victorville/Hesperia Area
06071009717,7777322,San Bernardino,145.1b,Apple Valley/Hesperia East,Urban,53,Victorville/Hesperia Area
06071010004,7047126,San Bernardino,145.1b,Apple Valley/Hesperia East,Urban,53,Victorville/Hesperia Area
06071010012,11511704,San Bernardino,145.1b,Apple Valley/Hesperia East,Urban,53,Victorville/Hesperia Area
06071010013,15874144,San Bernardino,145.1b,Apple Valley/Hesperia East,Urban,53,Victorville/Hesperia Area
